textID,text,selected_text,sentiment,label
58ed2ea408,tonight is the last jay lend late night show ,Tonight is the last Jay Leno late nigt show,neutral,1
0018775113,heller new followers. i`m tricia & uhm i`m cool ,cool,positive,2
e1bdb0cdb6,love the idea of giving each year a theme. this is the year of new beginnings! ,Love the idea of,positive,2
22158946bd,"thinking of ways to promote indie designers. benefiting them and moi  any thoughts? indies, what you do have to say? ",Benefiting th,positive,2
2f93e3a903,didn`t sleep good last night. woke up with another bellyache  what`s wrong with . ,Didn`t sleep good last night.,negative,0
05d973f42d,"i am back from my weekend getaway! energized for another week, bring it on! laughing out loud ","Energized for another week,",positive,2
2d5648ba3c, i see you there ,i see you there,neutral,1
0fe63f7521,missed my friggin hair app!!! ,missed my friggin hair,negative,0
99dbcfdfe2,just got home and  i got to freakin clean ,just got home and  i got to freakkin clen,neutral,1
197edd16c0," no, sir, they did not! i was amazed when i woke up this morning. ","no, sir, they did not! i was amazed when i woke up this morning.",neutral,1
007c328118, i watched it all online.  http://www.musicistheheartofoursoul.com/search/label/niptuck  has the last 8 episodes of s5 ,I watched it all online. http://www.musicistheheartofoursoul.com/search/label/Niptuck has the last 8 episodes of S5,neutral,1
81f78c2cb1,wow seems like a lifetime since i been in here........never change to backtalk! home phone n broadband not been workin 4 ova a week now ,Wow seems like a lifetime since I been in here........never change to talktalk! Home phone n broadband not been workin 4 ova a week now,neutral,1
2bf08a606a,this is a joke surely?  http://prune.it/weat ,This is a joke surely?,neutral,1
93a3d47e2f, thank you so much!  have a fantastic day! ,a fantastic,positive,2
01f3f364e2, cool  what did you get? ,cool  what did you get?,neutral,1
fba62df79b, i am soooo intrigued! i want to try this weekend. kaya lang baka addict ako. ,intrigued!,positive,2
1ddcf18209,"lovely, my plans have been canceled for the night. another night home alone for me. un-yay ","lovely,",positive,2
30377e00ed,morning and hope everyone has a great bank holiday ,hope everyone has a great bank holiday,positive,2
a7c733dd75,my dad`s telling me to travel alone from now on. not that i have a problem with that. i`ve done it before and it`s boring! ,boring!,negative,0
80db81bc59,job???????   not so much. ,Job???????   Not so much.,neutral,1
0034fc60c1,and now my mom and her friend are drinking.. great..' ,Greatt..',positive,2
d251997685,going to get my blood taken ,Going to get my blood taken,neutral,1
4523e9508c,matter how much i sleep am still tired ,am still tired,negative,0
b27fbf8af6,working @ the preschool....waiting on the kiddies to get here.....making dunking donuts coffee ,working @ the preschool....waiting on the kiddies to get here.....making dunkin donuts coffee,neutral,1
405341afac,my tree tipped over in the lawn ,my tree tipped over in the lawn,neutral,1
acb83ea44e,my back is killing me. stupid softball ,killing me.,negative,0
5d8369af1d, i couldn`t **** sleep today either. it was hard for me to stay asleep for some reason ,hard,negative,0
e85202c654, oh  i`m sorry  i can`t even imagine...although i know it will be reality for me soon ,m sorry,negative,0
6b15ed25e7,love the 3 mile 3am runs. they make me smile ,Love th,positive,2
50341c5b7c," as much as i loved texas, my dislike for needles could interfere. ","As much as I loved Texas, my dislike for needles could interfere.",neutral,1
1d6aaa9f59, laugh my ass off haha nice lola it`s all good though. i can wait  laughing out loud ,good,positive,2
eb4d5db11a,"dragging myself to work, missed my fitness class this morn. need one more weekend day ",missed,negative,0
5afc35c3bb,just saw zack and mini make a **** with  and  . sooo good. ,o good,positive,2
aeda353591,i raced her once. i totally lost  rip   http://tinyurl.com/lhgca8 ,I totally lost  RIP,negative,0
4d3c20da64,watching everything is illuminated  and dreaming<3 ,Watching Everything Is Illuminated  and dreaaaming<3,positive,2
c79e8c6f71,* my besties. if only  was there.  on :  http://twitpic.com/67hac  - my besties. if only ..  http://twitpic.com/67hac ,My besties. If only  was there.,neutral,1
c4630361bb, - what the fuck ? what`s that?  enjoy it though. ,?  enjoy it though.,positive,2
754cc631d0, you? hungover? never  i am not hungover & i don`t know how. i think it may be my new superpower. is la whale at home? **** ,you? hungover? never  I am not hungover & I don`t know how. I think it may be my new superpower. Is la Whalen at home? ****,neutral,1
5349a8ea2f,i really don`t want a limo service to take me to the airport  i want him to. ok soft moment... don`t get use to these! ,I really don`t want a limo service to take me to the airport  I want him to. Ok soft moment... Don`t get use to these!,neutral,1
33a980a608,"the  new album is a winner ,everybody should take a listen fact ",winner,positive,2
f305375e9a,@__  i`m having a bev by myself too. sometimes you just have those kind of days and you need to relax ,I`m having a bev by myself too. Sometimes you just have those kind of days and you need to relax,positive,2
ad86307606,is enjoying the nice weather but has been stuck indoors writing an essay for most of it ,is enjoying the nice weather but has been stuck indoors writing an essay for most of it,neutral,1
ecab325607,i am back. nooooo!!!  i want to have my own press release :| ,im back. wooooo!!!,positive,2
351e2355f9,"i am so grateful i am your daughter!  happy mother`s day, karan.  thank you for everything... always! ",Thank you for everything... always!,positive,2
3b7a3199db," i made room...i don`t have a bed from how much room i made and now i`m outta space for sure laughing out loud, and i know i`m pathetic ",outta space,negative,0
0dc466a6fd,that post was for  ,That post was for,neutral,1
c18377388a, sounds nice   have you downloaded twittering 2.0 laughing out loud ? ,sounds nice,positive,2
235aaf39aa, looks nice.... never knew vos had such a short life span... hope my fav vos is not dead ,nice.,positive,2
1056aabbb2,the power is out! i can`t !!  i love storms! ,I love storms!,positive,2
a9821922e9,metro from trader joe to 71it closed so many firemen and cops with happened?! walking home bus can`t go further  oh ,Metro from trader joe to 71st closed so many firemen and cops wth happened?! Walking home bus can`t go further  ohh,neutral,1
5195576e39,"can`t wait to see `transformers 2`.. c`me on, shit! yippee! ",Yippiee!,positive,2
403485e5b3,ah sore throat and tired. want to go back to bed. but have work ,tired.,negative,0
cd73258878,time to bed now!! ,time to bed now!!,neutral,1
f444455c3d,lovely morning to cycle to work but met with a 29 degree office ,Lovely morning to cycle to work but met with a 29 degree office,positive,2
389fd29501,everyone follow  and  ! they are amazing ,e amazing,positive,2
c20cc57df7,  you`re just jealous!  guess you`all be walking around the office tomorrow in your malo! ,You`re just jealous,negative,0
da88b3fd82,got foxy_ a new brew buddy now my kitchen is going to smell ,my kitchen is gonna smell,negative,0
584f32f710,"when i start clogging up my own twitter feed, it`s time for me to go to bed.. nighty night. be sure to go to the tweet and meet me! ","When I start cloggin up my own Twitter feed, it`s time for me to go to bed.. Nighty night. Be sure to go to the TweetUp and meet ME!",neutral,1
2a5456b183, oh i beg of you to add just a 3red nite in dublin in october...  ,PLEEEEEEEASSSEEEEEEE,positive,2
960beb27f6,"oh.  the voting is over!   but don`t worry, i already voted for you about 100000000000000000000000000000000000 times earlier!!!!!!  <3 ",But don`t worr,positive,2
6c433d002f, really?  cool! ,COOL,positive,2
97a2ee5921, yeah i imagine you did ,yeah I imagine you did,neutral,1
74c0397f76, no i like be able to say it and it be the truth. instead of some magical mystery tour i get led on. ,like,positive,2
fad4e2d934,"oh my god,... just had the best roast ever! but now i am full haha,.. ",best roast,positive,2
18b6c5e018,getting ready to go to the comedy club and listening to some q-tip  who`s on chat or skype right now? i need an outfit critique ,Getting ready to go to the comedy club and listening to some Q-Tip  Who`s on iChat or Skype right now? I need an outfit critique,neutral,1
55257c19f5,that party was a great time  just got `paranoid` by  as a ringtone! yay ,great,positive,2
aff6923046, - fu*k.....a hose has leaked water all over the new floating floor ,aarrgghh - fu*k.....a hose ha,negative,0
7861e5c33e, what are you doing up so early? ,What are you doing up so early?,neutral,1
795ee48d4c,cleaning ,Cleaning,neutral,1
f9d3b11eae,i wish i could take my pillow to school. dead serious. ,i wish i could take my pillow to school. dead serious.,neutral,1
201fd998ac,oh my god maddie in holy is dead. gutted. loved nadine lexington and really wanted maddie and clifford to get together ,dead.,negative,0
85753403d0,"beers & whiskey = awesomeness, work in 8 hours = sources ","Beers & whiskey = awesomness, work in 8 hours = sourness",neutral,1
7a053b3829,  wow that is a scary statistic ,Wow that is a scary statistic,negative,0
cd339377b5,"nevermind, i`all stop. whatever. see you 5the i guess ","nvm, i`ll stop. whatever. see you 5th i guess",neutral,1
1adb323604," ****! lights off, its presentation time. ","****! Lights off, its presentation time.",neutral,1
4b7d635a16," i know, it`s so crazy! i love using it too  have you seen my it recently? i am a partner now  **** ","I know, It`s so crazy! I love using it too  Have you seen my YT recently? I am a partner now",positive,2
34bc4c5ff9,my head hurts so bad i could scream! ,bad,negative,0
2e5f0145b6, thinking about you   http://mypict.me/fuz ,thinking about you  http://mypict.me/Fuz,neutral,1
7525a3019f,"_of_max sadly, no. now david tennant has left i don`t particularly want the job anyway ","Sadly,",negative,0
6a72935099,we in bed now. ,We in bed now.,neutral,1
a90fa52db1,"feel quite down, not quite sure why though :s so going to bed  night everyone x ",though,negative,0
744f6aba10,"well i did run over a cat today (i know how sad) i cried and screamed my lungs out!!! i felt horrible, poor thing ","I felt HORRIBLE, poor thing",negative,0
15c1dc08bf,finally home after a big of travelling!!  now time to real!! ,Finally home after a big of travelling!! ahhhhhh now time to realx!!,positive,2
230d4cdf20, whatever you want us to wear / stick / show off around dumbo brooklyn & manhattan ,whatever u want us to wear / stick / show off around DUMBO Brooklyn & Manhattan,neutral,1
e60f1b5116,"aww   i used to do that when i was little, not so much now ;) haa. lazy shit. ",. Lazy shiit.,negative,0
9817d9a908,this is to all the people who have myspace: please add!!!  http://wwww.myspace.com/fiftyfivethreads  it`s my friend`s clothing line ,This is to all the people who have MySpaces: PLEASE ADD!!! http://wwww.myspace.com/fiftyfivethreads it`s my friend`s clothing line,neutral,1
2aff0dfbff,homey missed da bus. ,Homey missed da bus.,neutral,1
897dc0377b,i have a stomach ache... totally sucks ,stomach ache... Totally sucks,negative,0
b2bfbf4557,assignments! ,assignments!,neutral,1
bc4061f80d,"just found about ten typos in one story in the plain dealer, including one run on sentence. it happens more and more these days ","Just found about ten typos in one story in the Plain Dealer, including one run on sentence. It happens more and more these days",neutral,1
1f723aaa9f, isn`t a bit of little britain in all of us? ,isn`t a bit of little britain in all of us?,neutral,1
5fbac22855,well then andy i do not think you should date me ,i dont think,negative,0
0759e8d514," when you`re driven to be in the theatre you develop a thick skin.  12 yo`s been auditioning since she was 8, gotten 1 part. ","When you`re driven to be in the theatre you develop a thick skin.  12 yo`s been auditioning since she was 8, gotten 1 part.",neutral,1
ef01125fea,&&the night continues!  w/ my fav maze; cristina; erica && robin! ,&&the night continues!  w/ my fav mazie; kristina; ericka && robin!,neutral,1
cea7a4580c,"one load of washing put away, and another load on. amazing how the house doesn`t look any better for all my efforts ",Amazing how the house doesn`t look any better for all my efforts,negative,0
f653b12e0f,holy ****! it`s raining in la and i don`t have a jacket!  oh no. ,Holy ****!,negative,0
8fdb1a0357,just seen 1 of the fat single mums from up the road seductively sprawled across some poor blokes bonnet. he probably needs new shocker ,sprawled,negative,0
e7d4f9167b,oh my god 44 tweets till 8k  and only about 90 tweets difference between b and  ,omg 44 tweets till 8k  and only about 90 tweets difference btween b and comedyqueen,neutral,1
2903032d89,"i cannot sleep, i do not deserve this .... n you know it ","i cant sleep, i dont deserve this",negative,0
9bb76a4d24,good morning everyone! enjoy your day! thinking of all my tweet friends ,Enjoy,positive,2
028e06412c,  buy yay for your shoot...hope it goes well!  what is it for? ,..hope,positive,2
101dba7c07, the closest is a good two hours ,the closest is a good two hours,neutral,1
b2a3efbe89, twitter. i have netball nowwe  this is my 600the twitter haha   ,alrightttt twitter. i have netball nowww  this is my 600th twitter haha  byeeeee,neutral,1
6ce851a2c0,had a good day 2day!  off to bed. nite sweeps. ,good day 2day!,positive,2
6ba0ee49b6,ooooh! i`m lovin the first lady`s fuchsia sheath dress! tres chic! i want her arms! ,I`m lovin the First Lady`s fuschia sheath dress!,positive,2
1c9de7ae19,editing all the photos i took at my brothers soccer game. he`s got a lot of work to do as a coach. ,Editing all the photos I took at my brothers soccer game. He`s got a lot of work to do as a coach.,neutral,1
a624886d7b,"when life, as you know it, doesn`t exist anymore. ",doesn`t exist anymore.,negative,0
d9a986cfee,i have a sunburn line on my back from the tag sticking out of my tank top all day..... ugh. i need aloe vera!! went to the park again ,i have a sunburn line on my back from the tag sticking out of my tank top all day..... ugh. i need aloe vera!! went to the park again,neutral,1
7716d2b1e5,virus hunting on computer - always wondering what it will destroy ,virus hunting on computer - always wondering what it will destroy,negative,0
d164f18f71,"all right, time for happy face. ",happy,positive,2
cee4eb7282, i`m not worried -it`s a great job!! quite a nice way to spend the day ,great,positive,2
43a0aad9f3,_hayes i`m at ! ,_Hayes I`m at sharkeez!,neutral,1
cf96d4d0ab, he`s my mother`s favorite. it was so hard telling her. ,He`s my mother`s favorite. It was so hard telling her.,neutral,1
a964805707,"started the week with a wedding, now ending the week with a funeral ","Started the week with a wedding, now ending the week with a funeral",neutral,1
2b0eeec3d3,"   just got back from the scan! wow, was amazing, i cried haha, **** ","Hiyaaaaaa  just got back from the scan! wow, was amazing, i cried haha, ****",neutral,1
f3164924d6," hi denis, when can we grab coffee?   would love to catch up with you.  jordan ",would love to catch up with yo,positive,2
11d1273747,goodnight everyone  happy mothers day to all of the mothers out there ,Goodnight everyone  Happy Mothers Day to all of the mothers out there,positive,2
9b26804c67,was late ,late,negative,0
5365137238,just got home from the show opening.  fantastic. thanks to everyone who came out ,fantastic.,positive,2
c1112a3803," unfortunately your fix didn`t work..   oh well, i`m lovin` me some  anyways! ","Unfortunately your fix didn`t work..   Oh well, I`m lovin` me some PeopleBrowsr anyways!",neutral,1
3624729252, excited about the new pushing daisies episodes but it makes it that much worse.  i had finally gotten over the cancellation. ,Excited about the new Pushing Daisies episodes but it makes it that much worse.  I had finally gotten over the cancellation.,neutral,1
a44fe21504, go the bubble bath!!!  always relaxing....... ,s relaxing,positive,2
b28fe5e1b7,_y time really flies my fed..how`s you love-hunting mission going? about time to bring the sexy yu yung jacket out ,time really flies my frd..how`s you love-hunting mission going? abt time to bring the sexy 'yu yung' jacket out,neutral,1
3f81fe3d1d," i want to play with you tonight  *pout, pout side face* ",play,positive,2
0b9cd4686c,yay jack won. but downer i`ve just remembered its friday meaning i have work tomorrow ,YAY,positive,2
8edb4a9f28, yeah it was face2face  nite we went to palisades to see star trek. i can`t remember it. i said it while we were in the car ,yeah it was face2face  nite we went to palisades to see star trek. i can`t remember it. i said it while we were in the car,neutral,1
9a17a2e90a,  http://twitpic.com/66wxk  - so jealous right now!!!hate new england weather ,jealous,negative,0
0af1aa8543,backache ,backache,negative,0
815639af16,_so i swear mine was evil  it was green and everything laughing out loud ,_sb I swear mine was evil  it was green and everything LOL,neutral,1
633e9e07ff, i did and i feel great....   but i still miss it... ,ll mis,negative,0
d25f948b88, i was in there earlier i`m not at home  i`m ok my ipod! ,I`m ok my iPod!,positive,2
608b02c067," no, nothing so important. i just like it to look like that. it`s an old hairstyle actually ",like,positive,2
745a788ae8, this is a travesty ,this is a travesty,negative,0
6bb8a82c31,oh my god i just slept like 18his in the last 22his...  i think i`m dying or something   reminds me of catcher ,omg i just slept like 18hrs in the last 22hrs...  i think i`m dying or something   reminds me of catche,negative,0
107d207099, because i wasn`t there! ,cause i wasn`t there!,neutral,1
98c3ac867c,"oh my god. missed bus, walking miles, for a coffee  went to see my ex-classmates ","Missed bus, walking miles,",negative,0
8fc977d20b,"just got home, no rosie surprise of smiles hugs & kisses waiting for me. ","Just got home, no rosie surprise of smiles hugs & kisses waiting for me.",positive,2
4f2bece79d,on my way home from ny...then sleeping ,on my way home from ny...then sleeping,neutral,1
ad1a1b7645,"also, anyone else  today??? i`ve only been awake for 40mins and suffering already ",sufferin already,negative,0
f931fbac26,funeral at 2.  today is going to be bad. ,funeral at 2.  today is going to be bad.,negative,0
08e5fdb432,no! our to`s busted  the screen turned white for about a nanosecond while it made a quick popping sound. ,busted,negative,0
26c41ca7f5, i wish! ,i wishhh!,positive,2
8b3dd05ab4,"  morning, hope you have a super day...enjoy ! ",", hope",positive,2
b624ef1ca0,yes we can  make it ......obama ,Yes we Can  make it,positive,2
63b1f48a72," sure is rainy! the storm has left everything, everywhere...  would love 4 you 2 follow us ","Sure is rainy! the storm has left everything, everywhere...  would love 4 u 2 follow us",neutral,1
89721d859c,  yea  ,yea dongggg,neutral,1
653f297663,"just been bitten by , it doesn`t seem to work for my client`s linus users...fan-fricking-tactic ",doesn`t seem to work,negative,0
f020cc1ecd,another qi about to start....i`all be missing the next 4 ,missing,negative,0
4f0949064a,i forgot i have lump and pandit in my fridge from last night! yay ,Yay,positive,2
fe307a719c, nah is next week honey ma fault for confusing you ,nah is next week honey ma fault for confusin u,negative,0
81e61d3c35, understandable. yah i leave on monday! i`all be gone when you`re in chi ,understandable.,positive,2
80931c4683,woke up early! still sick ,Woke up early! Still sick,negative,0
2a547eba64,oooh yeah food time i`ve found my seat at this be right in front of the food  haha ,oooh yeaah fooood time I`ve found my seat at this bbq right in front of the food  hahaa,neutral,1
6a2aae1814,"happy mother`s day, mama!  i made you cake, remember? you loved it! ","Happy Mother`s Day, amma!  I made u cake, remember? U loved it!",positive,2
575d231452, laughing out loud ok we got to get the folks from microsoft and live360 in wa to hire me. ,LOL ok we gotta get the folks from Microsoft and live360 in WA to hire me.,neutral,1
b0a717af8c, oooh i am sorry to late i smashed it ,sorry,negative,0
d176c09459,going to school =[ i`m actually not so tired today though ,not so tired today,positive,2
81365b41d3,my dad and joe nugent drank nearly all the ice tea  i only have a bit left. quite miffed to be honest ,quite miffed tbh,negative,0
6c91939c5c, his beard is addressed in this week`s lots. ,His beard is addressed in this week`s LOLs.,neutral,1
66d8777618,looking for a vibrating phone is like trying to find a feeling.' ,Looking for a vibrating phone is like trying to find 'a feeling.',neutral,1
2247d7ed5c, rat run steve irwin way to avoid long delays on bruce highway ,long delays,negative,0
4c8bf51d7b, your not alone i am gutted i missed the convention too! ,gutted,negative,0
770c8cb541, pebbles thrown at windows should get *someone is* attention ,pebbles thrown at windows should get *someones* attention,neutral,1
0b55a20f3f,back to rosebuds...and an empty apartment ,back to Roseburg...and an empty apartment,neutral,1
d5a7e2d15e,  i think my niece got me sicker  lame. ,e sickee,negative,0
7f68e56b14, probably not. i hate when that happens! ,hate,negative,0
6c3221ae9b,so instead of laying out in this 90 degrees i`ve got to give 32 fourth graders miso/rice/sushi/mochi in an hour  fol ,fml,negative,0
2a6d82f18a,i finished  `s zombie chronicles a few days ago. it was bittersweet. now i need something new for the gym ,I finished  `s Zombie Chronicles a few days ago. It was bittersweet. Now I need something new for the gym,neutral,1
8a5f2aa0bd,  want you to come  kiss justice for me !!! ,grrrrri want you to come  kiss justice for me !!!,positive,2
c62f84fdc8,http://twitpic.com/67rcp  - another one...those were taken at 3 am met! you see i have a real sleeping disorder ,I have a real sleeping disorder,negative,0
837fad9123," **jaw drops** **gasp** whatever do you mean? i`m as sweet as pie  allow me to re-introduce myself, i`m coach & i`m a cancer & you? ",sweet,positive,2
4be0e12b0c,just installed youtube downloaded  anyone knows how to make a trailer out of videos?? ,just installed youtube downloader  anyone knows how to make a trailer out of videos??,neutral,1
d6595924db, way i bought it today swell now i have it twice cos i pre ordered it swell  see you later x! ,way i bought it today aswell now i have it twice cos i pre ordered it aswell  cya later x!,neutral,1
1f6b9cd4fa, aww i miss you too! haven`t ate ,miss,negative,0
a29575e37b,"ok, a few days old, but i love `s diagram of the mainstream adoption curve  http://is.gd/ufig  . everyone is doing it   ...  ! ",I love `s diagram of the mainstream adoption curve,positive,2
5f145544fb,a- on my french paper. ,A- on my french paper.,neutral,1
5e4e914e8c," i am kind of tired enough to sleep, but migrate has got me up singing along, haha ",tired,negative,0
3ed6e10371,wait...why didn`t i know about this wedding? aren`t i supposed to be in yours and vice versa?  by the way i know it`s not yours ,wait...why didn`t I know about this wedding? Aren`t I supposed to be in yours and vice versa?  btw I know it`s not yours,neutral,1
c15ddf097f,i want to change my twitter name but i can`t think of anything ,I want to change my twitter name but I can`t think of anything,neutral,1
50552d4ba6, had one of the female servers tell her **** looks big in those pants. she will worry all night long laughing out loud ,worry,negative,0
6ad8e3c8e4,it looks like it might rain ,It looks like it might rain,neutral,1
92a6b5016a,food...food...food! ,food...food...FOOD!,neutral,1
ecc797a779,super dumber high! this klondike bar is thee business. ,super duber high!,positive,2
8837661600," i didn`t hit the right button or what. i wrote on the seat though, that i thought it was the cafe currency button. i am sorry ",im sorry,negative,0
879f64f30d, bullet train from tokyo    the of and i have been visiting japan since thursday  vacation/sightseeing    gaijin godzilla ,bullet train from tokyo    the gf and i have been visiting japan since thursday  vacation/sightseeing    gaijin go,neutral,1
991b0b54a1, i called but you did not answer ,I called but you didnt answer,neutral,1
fe5f8d79fb,says gud eve guys.. let us play poker yeah!! cannot read my poker face   http://plurk.com/p/sw4yq ,says gud eve guys..,positive,2
cbfcecbcbb, ooooh it`s you laughing out loud i didn`t know!! have fun with your princess ,Have fun with your princess,positive,2
6656671867,did you guys figure out saturday? i really wanted to go but my mom is sick so i have to take her to the hospital in tampa ,my mom is sick so,negative,0
3991cca5f7, yeah i need a hug...cuz i am sick.. ,I am sick..,negative,0
19261e734c, i`m here ,i`m here,neutral,1
112e8afc05,are   that squeeze bacon looks like poop ,r   that squeeze bacon looks like poop,neutral,1
5965634cbb,stop your twittering - maryland cookies #but ,'Stop your twittering' - Maryland cookies #bgt,neutral,1
a66f43ec7e,ii want to go home for thee weekend  but ii have no gas. sucks (_!_)!! ,sukks,negative,0
c3ec278850,i soooo need to catch up on all this new  stuff!! going to the airport to fly home from vegas ,I soooo need to catch up on all this NEW  stuff!! Going to the airport to fly home from VEGAS,neutral,1
c126f1966a,"i need a restful weekend, but i will have to work instead ",restful,positive,2
897f6594f6,"_fly haha! yeah, i heard they that leicester won  i was home by my self, with a movie, some candy and a pizza.. ! amazing evening ",Amazing,positive,2
b2068d79d5,"want to get my hands dirty with .  http://bit.ly/j00ha , but the document is not yet complete ",dirty,negative,0
9dfdbbc0be,"  not really, all in all, if i am not mistaken, ma less than 1k each long ang gaston name... ","not really, all in all, if im not mistaken, mga less than 1k each lng ang gastos namen...",neutral,1
da8a4bbce4, so i am listening to this random playlist and its leaning toward servant... ,so im listening to this random playlist and its leaning toward serani...,neutral,1
47c71a706c, hey i bought that porter cable 4-piece set.  my new drill has an led light near the trigger.  oh i`m so happy. ,.  Oh I`m so happ,positive,2
c344f48de3,"() oh my god shut up!!! (sorry. still venting at that person who`s annoying me. it`s none of you, i swear  ) ",sorry.,negative,0
f125735c0d, how it was slept? ,How it was slept?,neutral,1
57e2ee568e,the rain bring back some memories ,the rain bring back some memories,neutral,1
7270292c60,going to leeds ,Going to Leeds,neutral,1
3020e0246c, ahah ike! he`s the cutest thing ever  plus it reminds me of twilight which is good because i  it so much!! ,ahhh ikr! he`s the cuteset thing ever  Plus it reminds me of twilight which is good cause I looooooove it so much!,positive,2
86fb8984c4, yes indeed                                                                                               here i am again ,yes indeed,neutral,1
bab78ba062,@_peanut_ thank you. now we`all just have to see how long it takes me to finish the **** thing. ,@_peanut_ Thank you. Now we`ll just have to see how long it takes me to finish the **** thing.,neutral,1
3b591c3ff1,"here come the hawks, the mighty !! ","Here come the Hawks, the mighty Blackhawks!!",neutral,1
0fe86fc464, where are you going tonight?! ,where are you going tonight?!,neutral,1
022157e66f,_fanger won`t let me watch since i`m in the states.  boo. ,Won`t let me watch,negative,0
e26c7a0aae," my daughter went to a birthday party today called, grace of cakes...the little girl is named grace & they made cupcakes! ","My daughter went to a Bday party today caled, 'Grace' of Cakes...the little girl is named Grace & they made cupcakes!",neutral,1
4a000428fc, you guys didn`t call or come over  did we do something?! def. give us a call tomorrow and hang out with us chick!! ,You guys didn`t call or come over  Did we do something?! Def. give us a call tomorrow and hang out with us chick!!,neutral,1
bf983c9e0d,oh my god !!  well dramatic  !!!!!!!!!!!! ,dramatic,negative,0
ce57c80f8f, i would think you`d want to follow me. ,I would think you`d want to follow me.,neutral,1
072a9744fd, i`m using paint.net x64 and it`s running crazily fast - can`t afford is4 unfortunately... yet ,unfortunately.,negative,0
df8a61bec5,"certain tweets i write are on the spot messages for a person, group, or , and those tweets usually get deleted within the hour ","Certain tweets I write are on the spot messages for a person, group, or pornstar, and those tweets usually get deleted within the hour",neutral,1
cf67aa39a9, you suck! had i went to jail i could not tweet anymore ,u suck!,negative,0
ee5dd4239e, you realize you just did  a solid. better than a full-page in the arc. ,You realize you just did  a solid. Better than a full-page in the AJC.,positive,2
1ae0bf389e, k - i can hack if i have directions   have multiple social net sites & i think this is a cool add but we chose not 2 go mu ,K - I can hack if I have directions   have multiple social net sites & I think this is a cool add but we chose not 2 go MU,neutral,1
95236bc259,have to leave twitter alone for the night..last night in barcelona   back to philly tomorrow. hope you all have a great friday! much!! ,a great,positive,2
95d40d5044, yay  i`all do you a heart my shout in a sec pam ,yay  i`ll do you a heart mk shout in a sec pam,neutral,1
44c2f80914, yay! busy is good ,good,positive,2
74dc715845, laughing out loud seriously.  fail. ::sigh:: ,lol seriously.  fail. ::sigh::,negative,0
349c762507,wow one of the nicest patients i`ve ever had! he`s being deploy to -iraq n-week ,nicest,positive,2
4d94cf4328,building websites ,Building Websites,neutral,1
9775e37fa8,"love sundays. especially when f1 is on!! still in pa`s, no plans to get out of them any time soon ",Love,positive,2
cbbbffcfe2," i`m sure it will be repeated soon, seems to be on  to quite a lot lately. glad you mentioned it last night, watched it again ",". Glad you mentioned it last night, watched it again",positive,2
e1ed2b96dd, you`ve been featured on #kat   http://ykyat.com/~37nnd ,You`ve been featured on #ykyat  http://ykyat.com/~37nnd,neutral,1
985e1b5055,watching beauty & the beast  haha ,beauty,positive,2
3710731ceb,got to shower then go apply for more jobs  hopefully no creepy old men will be working again today *shudder* ,gotta shower then go apply for more jobs  hopefully no creepy old men will be working again today *shudder*,neutral,1
31ecbecf2c,_  me too! ,_  me too!,neutral,1
f2566dfbb1,felt one tooth without the braces bracket. i got soooo hype ,I got soooo hype,negative,0
4e7784f9b8,playin` didgeridoo in the living room and thinking about the world going by.... lovely life  #facebook ,lovely,positive,2
1bc9031c89,wishes i could be the one going to our conference in the bahamas next week ,wishes I could be the one going to our conference in the Bahamas next week,positive,2
58157d32d3,call me einstein. got math test results: a-  hell yeses ,call me einstein. got math test results: A-  hell yesss,positive,2
6d78914e6d,_edwards heh heh. odd but amusing. thanks! ,amusing.,positive,2
f0ef2e142d,i would get a lot more done if i could list items on easy on my phone. can do everything but upload pics ,I would get a lot more done if I could list items on etsy on my phone. Can do everything but upload pics,neutral,1
cb81a92735,"time for bed, oh how i wish someone was laying next to me ","Time for bed, oh how I wish someone was laying next to me",negative,0
a9aaef180c,my hairs straight  laugh my ass off ,my hairs straight  lmao,neutral,1
f9766da79f,hello to all my new followers..    say hi @ me so i can say its nice to meet you too! ,ts nic,positive,2
6bdef079c4," i am sick  if i was not, id be at the show with ya! ",sick,negative,0
863dc757fe,giving myself a manicure + pedicure  ahah how i`ve missed you nice pretty nails... ,missed,positive,2
5a1fb678df, i looked for you but couldn`t find you amongst the crowd ,i looked for you but couldn`t find you amongst the crowd,neutral,1
efa3d5e473,hope your weekend was fabulous  do anything interesting? ,fabulous,positive,2
824128272c, aw. you level up. haha but just try to manage your money. ,aw. you level up. haha but just try to manage your money.,neutral,1
81a3ade0a2, want to come with?  before we go to myra`s party. ,Wanna come with?  Before we go to Myka`s party.,neutral,1
5a3ec92615,_do no problem ,No problem,positive,2
fafc1c85a5,"hi charlie, thank you for following me! nice to know there`s another oilman in the new world... ",Nice,positive,2
6e9b9920f2,oh no! i used my internal sig for an external e-mail  ****. #facebook ,****.,negative,0
bf857e3aaf," no, but it does amazing things with keeping all your online conversations in one place... unfortunately that place is google ","No, but it does amazing things with keeping all your online conversations in one place... unfortunately that place is Google",neutral,1
d69b518212,just got home i love stake and shake milkshakes ,love,positive,2
a3b246fddd," why yes, we did see  tonight. delicious dinner by chef geoff chez a-lo/g-mo.  hope to see him again pre-departure ",. Delicious,positive,2
a2aca1fb38,i tired today i think i am going to take a nap before our friends come over tonight....i miss him and wish he was off restriction already... ,I miss him,negative,0
